"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.05,0.05,0,1,9e-04,6.15024187830453e-05,8.30104001376648e-05,0.000488048467283823,0.895392911111824,0.000767684805835228,0.000269598502541697,0.000313064629483005,0.0192823464522958,0.318784767107558,0.00156618575196527,-0.049938497581217,-0.0499169895998623,0.000488048467283823,-0.104607088888176,-0.000132315194164772,-0.998769951624339,-0.998339791997247,Inf,-0.104607088888176,-0.147016882405302,0.00249392622402178,0.002491803860175,0.000372047076012784,0.112566370785479,2.47044512026588e-06,2.37899964334512
