"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.05,0.05,0,1,0.001,5.13424227874342e-05,4.11273729037179e-05,-0.000292442751785546,0.886941490595206,0.000697371363198139,0.000237430015746615,0.000206876059225434,0.0192315368532002,0.328343619602884,0.0015575323404177,-0.0499486575772126,-0.0499588726270963,-0.000292442751785546,-0.113058509404794,-0.000302628636801861,-0.998973151544251,-0.999177452541926,-Inf,-0.113058509404794,-0.302628636801861,0.00249492476677801,0.00249593175187431,0.00036993753249907,0.120591759082758,2.5174910832596e-06,2.00489097407295
