"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.05,0.05,0,1,0.001,0.00656137509447677,0.578255608899674,0.001,0.99,9e-04,0.00931926223086865,0.0104544972583868,0,0,0,-0.0434386249055232,0.528255608899674,0.001,-0.01,-1e-04,-0.868772498110465,10.5651121779935,Inf,-0.01,-0.1,0.00197376278221044,0.279163284846891,1e-06,1e-04,1e-08,1.34326280355453
