"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.05,0.05,0,1,2,0.0502264609984037,0.0494597371215719,0.32644584213656,0.940679125799076,1.96416,0.00690265150966722,0.00621415732560413,0.0421007042661671,0.0911412850291895,0.176563426811372,0.000226460998403677,-0.000540262878428149,0.32644584213656,-0.0593208742009238,-0.0358400000000001,0.00452921996807354,-0.010805257568563,Inf,-0.0593208742009238,-0.01792,4.76978824477091e-05,3.89076352451669e-05,0.108339357147955,0.0118256999527338,0.0324591492873748,2.18405924638112
