"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",5000,100,0,0,0,1,2,6.12451841149508e-05,4.55955030432031e-05,-0.104710730189261,0.891008894267441,1.75852684619565,0.000249656009384911,0.000202787709475126,0.0483146153189344,0.331936887790571,0.652650652076751,6.12451841149508e-05,4.55955030432031e-05,-0.104710730189261,-0.108991105732559,-0.241473153804347,Inf,Inf,-Inf,-0.108991105732559,-0.120736576902174,6.60790955992728e-08,4.32018050119308e-08,0.0132986390701849,0.122061158604896,0.484262157664426,4.22554626014498
