"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.05,0.05,0,1,0.001,0.0502094527220678,0.0500241934793431,0.00133930301569831,1.00749204115576,0.00110662450491041,0.00447407635139762,0.00467636978421676,0.0306608950843626,0.0365480851368242,0.00244286444473194,0.000209452722067772,2.41934793431334e-05,0.00133930301569831,0.00749204115576441,0.000106624504910413,0.00418905444135545,0.000483869586862667,Inf,0.00749204115576441,0.106624504910413,2.0061229640917e-05,2.18690196831782e-05,0.000941884219942147,0.00139189320784822,5.9789554803829e-06,1.76306586083163
