"","Num_obs","Replicas","Beta_0","Beta_1","Lambda","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Beta0_sd","Beta1_sd","Lambda_sd","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0,1,0.001,0.000589181795730154,1.0071892593873,0.000867858987941587,0.0219987139920639,0.0192809038449215,0.00173620946418206,0.000589181795730154,0.00718925938729709,-0.000132141012058413,Inf,0.00718925938729709,-0.132141012058413,0.000484290552493046,0.000423438703614946,3.03188455058317e-06,17.0393283716175
