"","Num_obs","Replicas","Beta_0","Beta_1","Lambda","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Beta0_sd","Beta1_sd","Lambda_sd","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0,1,0.001,0.00127717452617649,0.894818119029814,0.0008964,0.0208842932543462,0.0589689092449826,5.68639342116605e-05,0.00127717452617649,-0.105181880970186,-0.0001036,Inf,-0.105181880970186,-0.1036,0.000437784879503843,0.0145405603419694,1.39664670140281e-08,1.13847774664561
