"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,5,0.05,0.05,0,1,9e-04,0,0,0.0025715773536909,1.02612840054405,0.00103116064992749,0,0,0.032760797860701,0.00697198981840435,0.00264244383194423,-0.05,-0.05,0.0025715773536909,0.0261284005440481,0.00013116064992749,-1,-1,Inf,0.0261284005440481,0.145734055474989,0.0025,0.0025,0.00107988288655573,0.000731301957018146,6.99971252106953e-06,21.2553818861643
