"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",1000,50,0.01,0.01,0,1,0.001,0.000588769000399361,0.00038891334321538,0.00636156785807968,1.01201929269782,0.00133113249027225,0.00149120950305651,0.00146584455629566,0.0724097682635135,0.162579873409983,0.00577671336302376,-0.00941123099960064,-0.00961108665678462,0.00636156785807968,0.0120192926978193,0.000331132490272254,-0.941123099960064,-0.961108665678462,Inf,0.0120192926978193,0.331132490272254,9.07949747098501e-05,9.4521686987445e-05,0.00528364408558868,0.0265766786349621,3.34800660046512e-05,55.9544678727786
