"","Num_obs","Replicas","Pi0","Pi1","Beta_0","Beta_1","Lambda","Pi0_est_medio","Pi1_est_medio","Beta0_est_medio","Beta1_est_medio","Lambda_est_medio","Pi0_sd","P1_sd","Beta0_sd","Beta1_sd","Lambda_sd","Pi0_est_vies","Pi1_est_vies","Beta0_est_vies","Beta1_est_vies","Lambda_est_vies","Pi0_est_vies_rel","Pi1_est_vies_rel","Beta0_est_vies_rel","Beta1_est_vies_rel","Lambda_est_vies_rel","EQM_Pi0","EQM_Pi1","EQM_Beta0","EQM_Beta1","EQM_Lambda","Tempo_Execução"
"1",10000,500,0.01,0.01,0,1,0.001,0.00958048927840146,0.00968893978706648,0.00166881208135987,0.961812193991581,0.000864,0.00301417433456281,0.00305007695991069,0.0243880056776386,0.198069625049784,0.000176539889728443,-0.000419510721598539,-0.000311060212933518,0.00166881208135987,-0.0381878060084193,-0.000136,-0.0419510721598539,-0.0311060212933518,Inf,-0.0381878060084193,-0.136,9.26123616467331e-06,9.39972791744826e-06,0.000597559754695427,0.0406898848950987,4.96623326653307e-08,6.54039364258448
